obj,estimator,delta_deg,seed,f_max_level,progress,max_track_err,contact_lost_frac,peak_force,wrist_f_max
48271,,5.0,109253,75.0,1.5408242056858439,0.3688715088018504,0.0,129.9038105676658,75.0
48271,,5.0,234390,75.0,1.0550109181205505,0.30319767792669716,0.0,129.9038105676658,75.0
48271,,5.0,701290,75.0,1.5258692001728142,0.7684635988265157,0.0,129.9038105676658,75.0
48271,,5.0,805524,75.0,1.2202955564546094,0.28900828509539267,0.7304347826086957,129.9038105676658,75.0
48271,,5.0,462055,75.0,0.9308548155926812,0.20276855280863856,0.0,129.9038105676658,75.0
48271,,5.0,631899,75.0,1.5003213623297285,0.4138164439385525,0.0,129.9038105676658,75.0
48271,,5.0,157145,75.0,0.03141023392689033,0.36284642262557104,0.6637931034482759,129.9038105676658,75.0
48271,,10.0,551571,75.0,0.9467262980940729,0.144751246001244,0.0,129.9038105676658,75.0
48271,,10.0,96325,75.0,0.9879754599683207,0.2001349860976551,0.0,129.9038105676658,75.0
48271,,10.0,575396,75.0,0.8462452035193495,0.26857712779027093,0.0,129.9038105676658,75.0
48271,,10.0,144503,75.0,1.1517189116371962,0.5927344253678756,0.0,129.9038105676658,75.0
48271,,10.0,270405,75.0,1.032329897175984,0.20740305475187804,0.0,129.9038105676658,75.0
48271,,10.0,1068392,75.0,0.829618791818531,0.49771888437355627,0.0,129.9038105676658,75.0
48271,,10.0,116263,75.0,0.8970071716982518,0.5817286715087056,0.0,129.9038105676658,75.0
48271,,10.0,689692,75.0,1.040838737227014,0.1974255881592424,0.0,129.9038105676658,75.0
48271,,10.0,1049064,75.0,1.1722634062475175,0.24116411021409848,0.0,129.9038105676658,75.0
48271,,10.0,373678,75.0,1.2480544238682538,0.1794202923096989,0.864406779661017,129.9038105676658,75.0
48271,,15.0,489807,75.0,1.1764874805745298,0.20805862365881225,0.0,129.9038105676658,75.0
48271,,15.0,156800,75.0,1.5242147971937745,0.5128065773787865,0.0,129.9038105676658,75.0
48271,,15.0,448930,75.0,0.9646047280531772,0.20959267932632353,0.0,129.9038105676658,75.0
48271,,15.0,1011187,75.0,0.046008684201380615,0.367157603632555,0.3063063063063063,129.9038105676658,75.0
48271,,15.0,542171,75.0,0.9699576995246851,0.45486274555686185,0.0,129.9038105676658,75.0
48271,,15.0,873800,75.0,1.1397211279285229,0.23826624508034255,0.0,129.9038105676658,75.0
48271,,15.0,147299,75.0,1.0183481144575512,0.2969644371268954,0.0,129.9038105676658,75.0
48271,,15.0,607985,75.0,0.7530696508576414,0.16709097757982055,0.0,129.9038105676658,75.0
48271,,15.0,460769,75.0,0.0,0.5016556556994254,0.18018018018018017,129.9038105676658,75.0
48271,,15.0,654833,75.0,1.0886006835411106,0.6268557834951713,0.0,129.9038105676658,75.0
48271,,20.0,463092,75.0,0.7820409023889426,0.24111075264625154,0.0,129.9038105676658,75.0
48271,,20.0,1055658,75.0,1.0950860343667947,0.3280590733148153,0.0,129.9038105676658,75.0
48271,,20.0,293632,75.0,0.9402861151285649,0.24927491713560565,0.0,129.9038105676658,75.0
48271,,20.0,120773,75.0,0.8829440696808154,0.3232249614406386,0.0,129.9038105676658,75.0
48271,,20.0,1004298,75.0,1.1837053832553988,0.5430569925786511,0.0,129.9038105676658,75.0
48271,,20.0,1058231,75.0,1.2782038192212586,0.35374405582629315,0.0,129.9038105676658,75.0
48271,,20.0,1081323,75.0,0.7274776682865933,0.22083646970428686,0.0,129.9038105676658,75.0
48271,,20.0,223280,75.0,1.286414487989916,0.2659326439878755,0.6347826086956522,129.9038105676658,75.0
48271,,20.0,674556,75.0,1.5238812677319054,0.46911106137397157,0.0,129.9038105676658,75.0
48271,,20.0,435396,75.0,0.8298039565272143,0.18444360252384231,0.0,129.9038105676658,75.0
48271,,30.0,427827,75.0,0.9655292692429777,0.3577442524856943,0.0,129.9038105676658,75.0
48271,,30.0,963505,75.0,1.0421221527777327,0.6030066627920891,0.0,129.9038105676658,75.0
48271,,30.0,773498,75.0,1.0667037534085446,0.5196520201495232,0.0,129.9038105676658,75.0
48271,,30.0,875088,75.0,0.3977600400246752,0.48042289385415354,0.017391304347826087,129.9038105676658,75.0
48271,,30.0,943702,75.0,0.2807424600721882,0.5490447644968924,0.025423728813559324,129.9038105676658,75.0
48271,,30.0,407265,75.0,1.1065344084028377,0.1517886110416067,0.0,129.9038105676658,75.0
48271,,30.0,374796,75.0,0.04480544091402579,0.45432135308075583,0.26548672566371684,129.9038105676658,75.0
48271,,30.0,792634,75.0,0.0,0.3562104421074752,0.035398230088495575,129.9038105676658,75.0
48271,,30.0,920368,75.0,0.964215555427481,0.44375251534767796,0.0,129.9038105676658,75.0
48271,,30.0,432158,75.0,0.7922936680611378,0.37164664578506873,0.0,129.9038105676658,75.0
48271,,45.0,204611,75.0,0.8641951458931121,0.4024438886987139,0.0,129.9038105676658,75.0
48271,,45.0,163362,75.0,1.1592179133009481,0.6398001302156314,0.3482142857142857,129.9038105676658,75.0
48271,,45.0,812198,75.0,1.0807759115200681,0.32399904344079195,0.025423728813559324,129.9038105676658,75.0
48271,,45.0,238198,75.0,0.6867523192376805,0.33544417772690954,0.0,129.9038105676658,75.0
48271,,45.0,147137,75.0,0.7000433530017696,0.5124911410648074,0.0,129.9038105676658,75.0
48271,,45.0,963913,75.0,0.8251585067468703,0.680000524012493,0.0,129.9038105676658,75.0
48271,,45.0,413008,75.0,0.86645296148459,0.49991909792317524,0.0,129.9038105676658,75.0
48271,,45.0,245417,75.0,0.9494293846554287,0.3133171732653337,0.0,129.9038105676658,75.0
48271,,45.0,513523,75.0,1.1819301322679585,0.5955559342798274,0.0,129.9038105676658,75.0
48271,,45.0,582894,75.0,0.1921814747321072,0.5831431547852246,0.0,129.9038105676658,75.0
7119,,0.0,909130,75.0,1.0169026670620553,0.032920085920877924,0.0,129.9038105676658,75.0
7119,,0.0,1064933,75.0,1.0184863399061748,0.022397911690378577,0.0,129.9038105676658,75.0
7119,,0.0,914538,75.0,0.9389778267551276,0.07927020123684592,0.0,129.9038105676658,75.0
7119,,0.0,139599,75.0,1.014325355097128,0.02430327948624843,0.0,129.9038105676658,75.0
7119,,0.0,833674,75.0,1.0138021353211633,0.041343181807728085,0.0,129.9038105676658,75.0
7119,,0.0,662570,75.0,1.0141542671313453,0.009491516037016874,0.0,129.9038105676658,75.0
7119,,0.0,1024527,75.0,1.0177814900403401,0.017198209175919552,0.0,129.9038105676658,75.0
7119,,0.0,1010307,75.0,0.9968765793926121,0.060769520219918376,0.0,129.9038105676658,75.0
7119,,0.0,866735,75.0,1.0142531716431549,0.016044879524805173,0.0,129.9038105676658,75.0
7119,,0.0,575425,75.0,1.0094292839376267,0.02846982202827353,0.0,129.9038105676658,75.0
7119,,5.0,193288,75.0,1.0001188589854488,0.09746605171409785,0.0,129.9038105676658,75.0
7119,,5.0,963135,75.0,1.0454993251199511,0.10545794193184693,0.0,129.9038105676658,75.0
7119,,5.0,157303,75.0,1.009877651394585,0.08182392156191852,0.0,129.9038105676658,75.0
7119,,5.0,1089463,75.0,1.0060428574801328,0.10194441352779715,0.0,129.9038105676658,75.0
7119,,5.0,850100,75.0,0.9821727000660443,0.0620022963180965,0.0,129.9038105676658,75.0
7119,,5.0,190489,75.0,0.0,0.04836742422122518,0.9369369369369369,111.01818326694118,75.0
7119,,5.0,472227,75.0,0.9130049252777954,0.3057526370545863,0.0,129.9038105676658,75.0
7119,,5.0,782053,75.0,1.0307645196373194,0.06869624108855975,0.0,129.9038105676658,75.0
7119,,5.0,462994,75.0,1.0324967780899827,0.2721627536239475,0.0,129.9038105676658,75.0
7119,,5.0,889362,75.0,1.0411676659204236,0.11072910354571408,0.0,129.9038105676658,75.0
7119,,10.0,885125,75.0,0.938224447903942,0.09700928616664736,0.0,129.9038105676658,75.0
7119,,10.0,313924,75.0,0.9347365179603928,0.10366424404460019,0.0,129.9038105676658,75.0
7119,,10.0,1062873,75.0,1.0799286137170283,0.09900200368253419,0.0,129.9038105676658,75.0
7119,,10.0,792434,75.0,1.064347430480728,0.19393816741279113,0.0,129.9038105676658,75.0
7119,,10.0,630444,75.0,0.25518581099006776,0.03914597561936441,0.6545454545454545,107.61348169441511,75.0
7119,,10.0,851132,75.0,1.0447164279076016,0.20081764300650987,0.0,129.9038105676658,75.0
7119,,10.0,426128,75.0,0.0,0.047940658127520706,0.9553571428571429,123.53627839319157,75.0
7119,,10.0,277153,75.0,1.0203807889195537,0.1451625259386819,0.0,129.9038105676658,75.0
7119,,10.0,388606,75.0,1.0793799695377198,0.12763232509582687,0.0,129.9038105676658,75.0
7119,,10.0,294080,75.0,0.2810808742470681,0.09889712791046226,0.5545454545454546,118.07765683291822,75.0
7119,,15.0,583819,75.0,1.0085108865756547,0.49792297865309554,0.0,129.9038105676658,75.0
7119,,15.0,1010364,75.0,1.0236691851396935,0.12947476166523728,0.0,129.9038105676658,75.0
7119,,15.0,706168,75.0,1.0153437213564755,0.28763212370519553,0.0,129.9038105676658,75.0
7119,,15.0,612531,75.0,1.006813087730126,0.19830145160177864,0.0,129.9038105676658,75.0
7119,,15.0,861643,75.0,1.092775559016203,0.34159577188519147,0.0,129.9038105676658,75.0
7119,,15.0,326609,75.0,1.086689969297467,0.06454851545365939,0.0,129.9038105676658,75.0
7119,,15.0,196859,75.0,0.9137806955598232,0.05144512144831772,0.0,129.9038105676658,75.0
7119,,15.0,498043,75.0,0.0,0.04698747043591876,0.9279279279279279,125.55239323936827,75.0
7119,,15.0,543816,75.0,0.0,0.05169943502556474,0.9285714285714286,111.11176733617442,75.0
7119,,15.0,750676,75.0,0.8414833829209383,0.3132242129631205,0.0,129.9038105676658,75.0
7119,,20.0,1058165,75.0,0.973125790177828,0.426886081993636,0.0,129.9038105676658,75.0
7119,,20.0,756137,75.0,0.9252199016999699,0.18005468433637437,0.0,129.9038105676658,75.0
7119,,20.0,769874,75.0,0.9546700762905449,0.29829936424697834,0.0,129.9038105676658,75.0
7119,,20.0,614324,75.0,0.0,3.995400797871792e-06,1.0,8.831671636129538,75.0
7119,,20.0,314287,75.0,1.1363025757642145,0.39506078939757433,0.0,129.9038105676658,75.0
7119,,20.0,668590,75.0,1.138092565651322,0.22197773922313302,0.0,129.9038105676658,75.0
7119,,20.0,122667,75.0,1.1163528890199172,0.437311329648284,0.0,129.9038105676658,75.0
7119,,20.0,208778,75.0,1.1101875596798914,0.4057011032429,0.0,129.9038105676658,75.0
7119,,20.0,336408,75.0,0.770740995623395,0.3346108768042593,0.0,129.9038105676658,75.0
7119,,20.0,737257,75.0,0.9751849472769999,0.36859116232170014,0.0,129.9038105676658,75.0
7119,,30.0,140442,75.0,1.1700439870848585,0.6300614299937594,0.0,129.9038105676658,75.0
7119,,30.0,218462,75.0,1.1519018314053995,0.6121741540323694,0.0,129.9038105676658,75.0
7119,,30.0,336211,75.0,0.754756079392269,0.4637880531093788,0.0,129.9038105676658,75.0
7119,,30.0,589139,75.0,0.8473841169693429,0.6295774868543913,0.0,129.9038105676658,75.0
7119,,30.0,742069,75.0,1.1444239445512299,0.22202457553727264,0.0,129.9038105676658,75.0
7119,,30.0,636333,75.0,1.1638752656800555,0.27452294356976975,0.0,129.9038105676658,75.0
7119,,30.0,530532,75.0,0.9671213808823108,0.5270959385852529,0.0,129.9038105676658,75.0
7119,,30.0,335641,75.0,0.9652156793955927,0.624952435366598,0.0,129.9038105676658,75.0
7119,,30.0,1057538,75.0,1.181994965401771,0.3227180097212474,0.0,129.9038105676658,75.0
7119,,30.0,452080,75.0,0.8626933010058527,0.49415141134561896,0.0,129.9038105676658,75.0
7119,,45.0,751025,75.0,1.3022218696961132,0.8241805349236756,0.0,129.9038105676658,75.0
7119,,45.0,724114,75.0,0.6554645520355752,0.6052823698828814,0.0,129.9038105676658,75.0
7119,,45.0,532708,75.0,0.34986059952153675,0.2522304516137087,0.0,129.9038105676658,75.0
7119,,45.0,1086620,75.0,0.7798130853065459,0.811100988156423,0.0,126.03036374968035,75.0
7119,,45.0,676226,75.0,0.9795393258699112,0.1911364899781292,0.0,129.9038105676658,75.0
7119,,45.0,641812,75.0,0.3736745590714394,0.6535159658297622,0.0,129.9038105676658,75.0
7119,,45.0,559027,75.0,1.2537200216753097,0.4855752443813699,0.0,129.9038105676658,75.0
7119,,45.0,937437,75.0,1.2573585939466139,0.494851946439229,0.0,129.9038105676658,75.0
7119,,45.0,588019,75.0,0.5867394286371042,0.9456621202872784,0.0,129.9038105676658,75.0
7119,,45.0,735415,75.0,0.0,0.08506368089438983,0.963963963963964,129.9038105676658,75.0
41004,,0.0,753193,75.0,1.1514042178378878,0.11044723314608011,0.0,129.9038105676658,75.0
41004,,0.0,367146,75.0,1.1347245592457158,0.12329258781437122,0.0,129.9038105676658,75.0
41004,,0.0,406179,75.0,1.2625225988932247,0.07041257344702342,0.0,129.9038105676658,75.0
41004,,0.0,801331,75.0,0.8335183100358653,0.2885356125531615,0.0,129.9038105676658,75.0
41004,,0.0,1076385,75.0,1.1966026804624683,0.03399862649900528,0.0,129.9038105676658,75.0
41004,,0.0,922058,75.0,1.0620267279084366,0.10116432544351399,0.0,129.9038105676658,75.0
41004,,0.0,844281,75.0,1.2160930466971596,0.0834482781350829,0.0,129.9038105676658,75.0
41004,,0.0,1083504,75.0,0.008807979993354711,0.22366215707713177,0.12605042016806722,129.9038105676658,75.0
41004,,0.0,692217,75.0,1.2790447827445073,0.08391114315003588,0.0,129.9038105676658,75.0
41004,,0.0,868559,75.0,0.20105125998082657,0.12141270513938175,0.32432432432432434,129.9038105676658,75.0
41004,,5.0,423334,75.0,1.3698939743190612,0.08834186782027942,0.0,129.9038105676658,75.0
41004,,5.0,517863,75.0,1.460854963163969,0.08268314633632295,0.0,129.9038105676658,75.0
41004,,5.0,809308,75.0,1.3015409185785891,0.07809379769353561,0.0,129.9038105676658,75.0
41004,,5.0,299779,75.0,1.1843326485682675,0.11858039292649726,0.0,129.9038105676658,75.0
41004,,5.0,657166,75.0,0.4654033916299743,0.1424679541134258,0.0,129.9038105676658,75.0
41004,,5.0,365139,75.0,1.5031709105257143,0.14289893405616214,0.0,129.9038105676658,75.0
41004,,5.0,143816,75.0,0.0,0.20665335719395556,0.0,129.9038105676658,75.0
41004,,5.0,400777,75.0,1.0421116091794138,0.17050435493632146,0.0,129.9038105676658,75.0
41004,,5.0,548966,75.0,0.5132082290410891,0.06316080164916282,0.0,129.9038105676658,75.0
41004,,5.0,741227,75.0,1.3759004796139784,0.08568024733811441,0.0,129.9038105676658,75.0
41004,,10.0,646512,75.0,0.32988652911209415,0.23995267221183575,0.0,129.9038105676658,75.0
41004,,10.0,531926,75.0,0.0,0.2187135313882051,0.0,129.9038105676658,75.0
41004,,10.0,437228,75.0,1.3937994784986503,0.16473163063709453,0.0,129.9038105676658,75.0
41004,,10.0,887437,75.0,1.0761466320982083,0.1949704921110541,0.0,129.9038105676658,75.0
41004,,10.0,528143,75.0,1.5273732398867577,0.20017853901267568,0.0,129.9038105676658,75.0
41004,,10.0,904169,75.0,0.7179201391296259,0.1528672734378848,0.0,129.9038105676658,75.0
41004,,10.0,524721,75.0,1.1684278157996824,0.09175177106791996,0.0,129.9038105676658,75.0
41004,,10.0,738695,75.0,1.4128982771385505,0.05528047830610721,0.0,129.9038105676658,75.0
41004,,10.0,263990,75.0,1.2560024718534921,0.10733670417627943,0.0,129.9038105676658,75.0
41004,,10.0,964213,75.0,1.209198603151814,0.04546211431668903,0.0,129.9038105676658,75.0
41004,,15.0,923648,75.0,0.0,0.25818900541890566,0.37168141592920356,129.9038105676658,75.0
41004,,15.0,512053,75.0,0.8461154558066352,0.08534292160856422,0.0,129.9038105676658,75.0
41004,,15.0,541630,75.0,1.515383811751195,0.20093617314947537,0.0,129.9038105676658,75.0
41004,,15.0,769086,75.0,0.10277633115253365,0.1159195973701531,0.2,129.9038105676658,75.0
41004,,15.0,430653,75.0,1.5029506775520987,0.18209816046942007,0.0,129.9038105676658,75.0
41004,,15.0,267312,75.0,0.9788246800058704,0.06473720526356493,0.0,129.9038105676658,75.0
41004,,15.0,743260,75.0,1.535188093898126,0.23447360297025935,0.0,129.9038105676658,75.0
41004,,15.0,878225,75.0,0.8926489814316374,0.1126274720441961,0.0,129.9038105676658,75.0
41004,,15.0,815784,75.0,1.182848000039789,0.07483517768761216,0.0,129.9038105676658,75.0
41004,,15.0,659696,75.0,1.090778521557811,0.05431669854731987,0.0,129.9038105676658,75.0
41004,,20.0,182909,75.0,1.2244544836755669,0.188138444281988,0.0,129.9038105676658,75.0
41004,,20.0,1085035,75.0,1.2348910365420158,0.18398321121934244,0.0,129.9038105676658,75.0
41004,,20.0,608940,75.0,1.4237682202294428,0.20566395584789843,0.0,129.9038105676658,75.0
41004,,20.0,134460,75.0,1.5388801734867994,0.14815671037179404,0.0,129.9038105676658,75.0
41004,,20.0,787333,75.0,1.1399961946120953,0.10537228511121496,0.0,129.9038105676658,75.0
41004,,20.0,777356,75.0,1.2676247591537033,0.25884531970116725,0.0,129.9038105676658,75.0
41004,,20.0,462743,75.0,0.16944493455590107,0.0767524231580249,0.6086956521739131,129.9038105676658,75.0
41004,,20.0,704768,75.0,1.519151160128657,0.1561308716623404,0.0,129.9038105676658,75.0
41004,,20.0,422779,75.0,1.5223879335275978,0.18139130953172203,0.0,129.9038105676658,75.0
41004,,20.0,112718,75.0,1.5172241831404607,0.12862110961120218,0.0,129.9038105676658,75.0
41004,,30.0,491017,75.0,0.01771433943929071,0.06781315174975171,0.7310924369747899,129.9038105676658,75.0
41004,,30.0,527294,75.0,0.44382047024360605,0.20783760854076852,0.0,129.9038105676658,75.0
41004,,30.0,620249,75.0,1.181887527736812,0.13680426360295556,0.0,129.9038105676658,75.0
41004,,30.0,455041,75.0,0.0,0.2510956166401248,0.3157894736842105,129.9038105676658,75.0
41004,,30.0,1035564,75.0,1.5381545087909159,0.295842129958914,0.0,129.9038105676658,75.0
41004,,30.0,563204,75.0,1.063701305219832,0.2608039635631955,0.0,129.9038105676658,75.0
41004,,30.0,688720,75.0,1.043611110237347,0.10446603073689228,0.0,129.9038105676658,75.0
41004,,30.0,482971,75.0,1.1375791065375895,0.14136981398125095,0.0,129.9038105676658,75.0
41004,,30.0,1044879,75.0,0.0,0.13508003274715855,0.017543859649122806,129.9038105676658,75.0
41004,,30.0,151748,75.0,0.837322330614791,0.1258733626147694,0.0,129.9038105676658,75.0
41004,,45.0,546071,75.0,0.2304631580523364,0.0904472413820403,0.0,129.9038105676658,75.0
41004,,45.0,685935,75.0,0.5665894462987744,0.12358283373310756,0.0,129.9038105676658,75.0
41004,,45.0,594738,75.0,0.8850836085683196,0.130456188294501,0.0,129.9038105676658,75.0
41004,,45.0,241857,75.0,0.8354364581968811,0.15324512343247748,0.0,129.9038105676658,75.0
41004,,45.0,1026715,75.0,1.1938629622755577,0.09117632154547765,0.0,129.9038105676658,75.0
41004,,45.0,947944,75.0,0.75473638874558,0.08785315241320332,0.0,129.9038105676658,75.0
41004,,45.0,658192,75.0,0.05070067087923734,0.25989430915376743,0.0,129.9038105676658,75.0
41004,,45.0,234774,75.0,0.48736871998929227,0.1499137658569491,0.0,129.9038105676658,75.0
41004,,45.0,130031,75.0,0.4392093442037477,0.19978160008501758,0.0,129.9038105676658,75.0
41004,,45.0,776300,75.0,1.007018630155641,0.12945340770944214,0.0,129.9038105676658,75.0
46889,,0.0,726958,100.0,1.015705272413298,0.10975959743904096,0.0,173.20508075688772,100.0
46889,,0.0,1075621,100.0,1.015403258760124,0.11937534269639678,0.0,173.20508075688772,100.0
46889,,0.0,587108,100.0,1.0195273126810704,0.1388419623884102,0.0,173.20508075688772,100.0
46889,,0.0,507375,100.0,1.021217840992947,0.12075196458935122,0.0,173.20508075688772,100.0
46889,,0.0,257132,100.0,1.0139434111914014,0.11737833443141958,0.0,173.20508075688772,100.0
46889,,0.0,292274,100.0,1.012491137576606,0.11774601619762391,0.0,173.20508075688772,100.0
46889,,0.0,830820,100.0,0.9999880510096096,0.1115646215428276,0.0,173.20508075688772,100.0
46889,,0.0,850688,100.0,1.0222806742464619,0.11931585375978347,0.0,173.20508075688772,100.0
46889,,0.0,126293,100.0,0.8509013525025615,0.3520531959061592,0.0,173.20508075688772,100.0
46889,,0.0,278920,100.0,1.0104043828212768,0.11864793909910212,0.0,173.20508075688772,100.0
46889,,5.0,630894,100.0,1.072059245674393,0.13264742431572213,0.0,173.20508075688772,100.0
46889,,5.0,99497,100.0,1.0628152122696828,0.13439153795314424,0.0,173.20508075688772,100.0
46889,,5.0,1012947,100.0,1.0523524202034347,0.14432287673569089,0.0,173.20508075688772,100.0
46889,,5.0,632786,100.0,1.0342932290830384,0.03450349382193691,0.0,173.20508075688772,100.0
46889,,5.0,347360,100.0,0.9427430266147871,0.09942906020977482,0.0,173.20508075688772,100.0
46889,,5.0,991670,100.0,1.040507066296785,0.10066340453724185,0.0,173.20508075688772,100.0
46889,,5.0,876834,100.0,0.9939140969552585,0.1425770090983365,0.0,173.20508075688772,100.0
46889,,5.0,473067,100.0,0.972321694840055,0.11416883076303974,0.0,173.20508075688772,100.0
46889,,5.0,798913,100.0,0.9752120800886629,0.11689506089250336,0.0,173.20508075688772,100.0
46889,,5.0,750773,100.0,1.0769043811757835,0.14392600393065472,0.0,173.20508075688772,100.0
46889,,10.0,825020,100.0,0.9818229232377705,0.08571200674472997,0.0,173.20508075688772,100.0
46889,,10.0,594317,100.0,1.021091150346158,0.1064323889855894,0.0,173.20508075688772,100.0
46889,,10.0,315374,100.0,0.8663217747078301,0.08554666468522151,0.0,173.20508075688772,100.0
46889,,10.0,350824,100.0,0.9273517358420226,0.07292177313633659,0.0,167.6349173834896,100.0
46889,,10.0,215114,100.0,1.0819984400202964,0.04069551763912385,0.0,173.20508075688772,100.0
46889,,10.0,965214,100.0,0.9449518680601209,0.06389596544242457,0.0,173.20508075688772,100.0
46889,,10.0,581281,100.0,1.0268336406768384,0.09149279394784965,0.0,173.20508075688772,100.0
46889,,10.0,931270,100.0,0.3849801143973673,0.04981490869720375,0.5462184873949579,173.20508075688772,100.0
46889,,10.0,601372,100.0,1.0952986685365,0.21046447200525556,0.0,173.20508075688772,100.0
46889,,10.0,1052973,100.0,0.8924325583109025,0.08478280445188371,0.0,173.20508075688772,100.0
46889,,15.0,667849,100.0,1.1744824372107225,0.17772061212266185,0.0,173.20508075688772,100.0
46889,,15.0,1079544,100.0,0.49648318739435277,0.2618198524158536,0.0,173.20508075688772,100.0
46889,,15.0,153501,100.0,0.9935907419342171,0.33055952223048624,0.0,173.20508075688772,100.0
46889,,15.0,750995,100.0,0.9176109690294296,0.11030373709179454,0.0,173.20508075688772,100.0
46889,,15.0,695054,100.0,0.9624037417766897,0.3978497575828598,0.04201680672268908,173.20508075688772,100.0
46889,,15.0,544510,100.0,1.0589793141413026,0.10740741080471662,0.0,173.20508075688772,100.0
46889,,15.0,799319,100.0,1.1647876766547818,0.24154334334708383,0.0,173.20508075688772,100.0
46889,,15.0,433017,100.0,1.1488851293079316,0.14909998892013201,0.0,173.20508075688772,100.0
46889,,15.0,862981,100.0,0.4349650885731992,0.0521270200102891,0.5294117647058824,173.20508075688772,100.0
46889,,15.0,398017,100.0,0.9821913497048025,0.16835271235689633,0.0,173.20508075688772,100.0
46889,,20.0,215838,100.0,1.242211616753775,0.2179575351060435,0.0,173.20508075688772,100.0
46889,,20.0,161264,100.0,0.3912470130794052,0.38077029539588647,0.0,158.42487021490004,100.0
46889,,20.0,367123,100.0,1.0814609680204872,0.12194405850371622,0.0,173.20508075688772,100.0
46889,,20.0,178541,100.0,0.6842625274684591,0.04051835777067784,0.125,151.16394112388542,100.0
46889,,20.0,325421,100.0,0.7366959056003773,0.10832422762621143,0.0,173.20508075688772,100.0
46889,,20.0,451473,100.0,0.47524321472373676,0.14810536418952433,0.0,173.20508075688772,100.0
46889,,20.0,793016,100.0,0.9091505522984897,0.261059349332146,0.0,173.20508075688772,100.0
46889,,20.0,572819,100.0,0.40613076520186453,0.2703170409552167,0.0,173.20508075688772,100.0
46889,,20.0,953012,100.0,1.2511475345826661,0.25967820767385,0.0,173.20508075688772,100.0
46889,,20.0,980427,100.0,0.6954949284719182,0.07951228852698775,0.0,173.20508075688772,100.0
46889,,30.0,97232,100.0,0.22260602853932557,0.19420355312622284,0.0,170.0900908087943,100.0
46889,,30.0,586546,100.0,1.3006151860100141,0.2868181449682568,0.0,173.20508075688772,100.0
46889,,30.0,125976,100.0,0.37872542329695125,0.04786615584769713,0.46956521739130436,154.56792179312515,100.0
46889,,30.0,312347,100.0,0.013738000325479853,0.5831446488620295,0.1592920353982301,173.20508075688772,100.0
46889,,30.0,1064982,100.0,0.48479642936472767,0.4907848350953363,0.0,165.88585053205645,100.0
46889,,30.0,696536,100.0,0.2558526084742678,0.03820956964603571,0.14545454545454545,159.95286383907393,100.0
46889,,30.0,781878,100.0,0.14848064276903142,0.4243355064715044,0.0,173.20508075688772,100.0
46889,,30.0,361917,100.0,0.16340857890403465,0.30103518691912273,0.0,159.3994172704482,100.0
46889,,30.0,807137,100.0,0.37080464937220314,0.06544672539428238,0.4576271186440678,173.20508075688772,100.0
46889,,30.0,1001394,100.0,0.40115801540340185,0.07358698668824978,0.3620689655172414,173.20508075688772,100.0
46889,,45.0,565995,100.0,0.0,0.4062817952173762,0.0,173.20508075688772,100.0
46889,,45.0,751490,100.0,0.0,0.22916864965284714,0.008547008547008548,173.20508075688772,100.0
46889,,45.0,890496,100.0,0.766441451703117,0.3855612684231246,0.1415929203539823,173.20508075688772,100.0
46889,,45.0,891486,100.0,1.056809614286193,0.2829631963597468,0.0,173.20508075688772,100.0
46889,,45.0,997794,100.0,0.0,0.2622594520390203,0.6017699115044248,173.20508075688772,100.0
46889,,45.0,1057411,100.0,0.7866125643273545,0.18059268175479232,0.13043478260869565,173.20508075688772,100.0
46889,,45.0,854232,100.0,0.0,0.28392068270587456,0.4608695652173913,157.79843150307678,100.0
46889,,45.0,1069224,100.0,0.004484954379437196,0.6415347196872947,0.0,147.2165803653088,100.0
46889,,45.0,1080536,100.0,0.12050739887750123,0.13059557560133017,0.1565217391304348,166.9739603438465,100.0
46889,,45.0,260577,100.0,0.26311893577027123,0.10792545800811183,0.0,173.20508075688772,100.0
47315,,0.0,877605,100.0,0.930578729276666,0.04128104872921681,0.0,173.20508075688772,100.0
47315,,0.0,357520,100.0,0.9260324456606885,0.04624469765736098,0.0,173.20508075688772,100.0
47315,,0.0,1034055,100.0,0.607532273313546,0.03637028517501137,0.21551724137931033,173.20508075688772,100.0
47315,,0.0,179887,100.0,0.9274941413081444,0.23516002540162392,0.0,173.20508075688772,100.0
47315,,0.0,1027144,100.0,0.8327321130165963,0.21230502657523387,0.08771929824561403,173.20508075688772,100.0
47315,,0.0,907459,100.0,0.9249581012649837,0.04104368407517462,0.0,173.20508075688772,100.0
47315,,0.0,306322,100.0,0.9236826195688052,0.03783177995314928,0.0,173.20508075688772,100.0
47315,,0.0,831878,100.0,0.0,0.32055447875889154,0.9568965517241379,173.20508075688772,100.0
47315,,0.0,686016,100.0,0.7621697763357336,0.03557029785629156,0.15454545454545454,173.20508075688772,100.0
47315,,0.0,583899,100.0,0.9220408304097759,0.04333449817239756,0.0,173.20508075688772,100.0
47315,,5.0,942529,100.0,0.8263557454373067,0.29426658787715454,0.0,173.20508075688772,100.0
47315,,5.0,564649,100.0,0.434947206998684,0.31974462114717284,0.2,173.20508075688772,100.0
47315,,5.0,1017066,100.0,0.825537704916795,0.07020169578497515,0.0,173.20508075688772,100.0
47315,,5.0,129831,100.0,0.23025279604936738,0.28580691892150356,0.7241379310344828,145.24206952600596,100.0
47315,,5.0,852999,100.0,1.2520076640369655,0.30803081005895466,0.9646017699115044,157.93049112049204,100.0
